index,season,episode,episode_name,director,writer,character,text,text_w_direction,imdb_rating,total_votes,air_date
48018,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,"How was my summer? It was pretty mixed. I invented a new power drink made out of beet runoff. Mmm, mmm! So that's really good. But I got some disappointing medical news.","How was my summer? It was pretty mixed. I invented a new power drink made out of beet runoff. Mmm, mmm! So that's really good. But I got some disappointing medical news.",7.7,1577,2012-09-20
48019,9,1,The New Guys,Greg Daniels,Greg Daniels,Doctor,"Mr. Schrute, the results are in. You are not the father.","Mr. Schrute, the results are in. You are not the father.",7.7,1577,2012-09-20
48020,9,1,The New Guys,Greg Daniels,Greg Daniels,Angela,I told you,I told you [Dwight vomits power drink on Angela],7.7,1577,2012-09-20
48021,9,1,The New Guys,Greg Daniels,Greg Daniels,Kevin,"Oh, what a summer! An emotional roller-coaster. I ran over a turtle in the parking lot, but then I saved him by gluing his shell back together. But I'm not that good at puzzles.","Oh, what a summer! An emotional roller-coaster. I ran over a turtle in the parking lot, but then I saved him by gluing his shell back together. But I'm not that good at puzzles.",7.7,1577,2012-09-20
48022,9,1,The New Guys,Greg Daniels,Greg Daniels,Oscar,That piece doesn't go there.,[as Kevin reassembles shell] That piece doesn't go there. [Kevin shushes him],7.7,1577,2012-09-20
48023,9,1,The New Guys,Greg Daniels,Greg Daniels,Kevin,"So I patched him with stuff from around the office. But I couldn't get the pieces to fit right. Then one day, when I was reaching for the glue, I crushed his shell again. But I rebuilt him even better that time. But it turned out the turtle was already day. Probably when I ran over him the first time.","So I patched him with stuff from around the office. But I couldn't get the pieces to fit right. Then one day, when I was reaching for the glue, I crushed his shell again. But I rebuilt him even better that time. But it turned out the turtle was already day. Probably when I ran over him the first time.",7.7,1577,2012-09-20
48024,9,1,The New Guys,Greg Daniels,Greg Daniels,Pam,"For us, um, nothing new, really the kids are great.","For us, um, nothing new, really the kids are great.",7.7,1577,2012-09-20
48025,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,You are really good at modesty. She's a genius. She painted this incredible mural in the kids' room. There's a hippo leading a parade of 500 children—,You are really good at modesty. She's a genius. She painted this incredible mural in the kids' room. There's a hippo leading a parade of 500 children—,7.7,1577,2012-09-20
48026,9,1,The New Guys,Greg Daniels,Greg Daniels,Pam,"Kay, well, you had that interesting thing.","Kay, well, you had that interesting thing.",7.7,1577,2012-09-20
48027,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,"Oh, yeah","Oh, yeah",7.7,1577,2012-09-20
48028,9,1,The New Guys,Greg Daniels,Greg Daniels,Pam,"Yes, Jim's friend is starting anew company based on this idea Jim had when they were back in college.","Yes, Jim's friend is starting anew company based on this idea Jim had when they were back in college.",7.7,1577,2012-09-20
48029,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,Its sports marketing basically. But the athletes are partners.,Its sports marketing basically. But the athletes are partners.,7.7,1577,2012-09-20
48030,9,1,The New Guys,Greg Daniels,Greg Daniels,Pam,And he wanted Jim to be a part of it too.,And he wanted Jim to be a part of it too.,7.7,1577,2012-09-20
48031,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,"In Philly, so, that doesn't really work for the family. Watch this guy make a billion dollars off my idea.","In Philly, so, that doesn't really work for the family. Watch this guy make a billion dollars off my idea.",7.7,1577,2012-09-20
48032,9,1,The New Guys,Greg Daniels,Greg Daniels,Pam,He said if it takes off he's gonna buy us a new car.,He said if it takes off he's gonna buy us a new car.,7.7,1577,2012-09-20
48033,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,An Altima or better.,An Altima or better.,7.7,1577,2012-09-20
48034,9,1,The New Guys,Greg Daniels,Greg Daniels,Toby,Kelly Kapoor is gone. Her fiancé Ravi was hired as a pediatrics professor at Miami university.,Kelly Kapoor is gone. Her fiancé Ravi was hired as a pediatrics professor at Miami university.,7.7,1577,2012-09-20
48035,9,1,The New Guys,Greg Daniels,Greg Daniels,Kelly,I don't need em anymore. I am going to Miami biotches. To hang with Lebron James and Gloria Estefan.,[tossing out winter coats] I don't need em anymore. I am going to Miami biotches. To hang with Lebron James and Gloria Estefan.,7.7,1577,2012-09-20
48036,9,1,The New Guys,Greg Daniels,Greg Daniels,Toby,"Miami University in Ohio. On her last day, Kelly was still a little confused about it","Miami University in Ohio. On her last day, Kelly was still a little confused about it",7.7,1577,2012-09-20
48037,9,1,The New Guys,Greg Daniels,Greg Daniels,Kelly,Enjoy the snow losers.,Enjoy the snow losers.,7.7,1577,2012-09-20
48038,9,1,The New Guys,Greg Daniels,Greg Daniels,Erin,I'm so happy for you Kelly.,I'm so happy for you Kelly.,7.7,1577,2012-09-20
48039,9,1,The New Guys,Greg Daniels,Greg Daniels,Toby,"Shortly after Kelly left, Ryan quit and also moved to Ohio, for what he claimed were unrelated reasons.","Shortly after Kelly left, Ryan quit and also moved to Ohio, for what he claimed were unrelated reasons.",7.7,1577,2012-09-20
48040,9,1,The New Guys,Greg Daniels,Greg Daniels,Ryan,"I've actually done a lot of market research and it actually turns out that southwestern Ohio is going to be the next Silicon Valley. They call it the Silicon Prairie. It's a big university town. And, uh, that's not garbage, it's out clothes.","I've actually done a lot of market research and it actually turns out that southwestern Ohio is going to be the next Silicon Valley. They call it the Silicon Prairie. It's a big university town. And, uh, that's not garbage, it's out clothes.",7.7,1577,2012-09-20
48041,9,1,The New Guys,Greg Daniels,Greg Daniels,Pam,And that was our summer.,And that was our summer.,7.7,1577,2012-09-20
48042,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,we good?,we good?,7.7,1577,2012-09-20
48043,9,1,The New Guys,Greg Daniels,Greg Daniels,Off-camera,Yeah,Yeah,7.7,1577,2012-09-20
48044,9,1,The New Guys,Greg Daniels,Greg Daniels,Pam,"Don't you guys have everything. I mean, its just a paper company.","Don't you guys have everything. I mean, its just a paper company.",7.7,1577,2012-09-20
48045,9,1,The New Guys,Greg Daniels,Greg Daniels,Off-camera,"Well we're more following you guys, to see how you turn out.","Well we're more following you guys, to see how you turn out.",7.7,1577,2012-09-20
48046,9,1,The New Guys,Greg Daniels,Greg Daniels,Pam,"Oh, yeah, because we were kind of dramatic in the beginning. Well I don't think anything's gonna change in our lives now. With work and two kids there's just-nothing interesting is going to happen for us in a long, long time.","Oh, yeah, because we were kind of dramatic in the beginning. Well I don't think anything's gonna change in our lives now. With work and two kids there's just-nothing interesting is going to happen for us in a long, long time.",7.7,1577,2012-09-20
48047,9,1,The New Guys,Greg Daniels,Greg Daniels,Erin,Andy's coming back today!,Andy's coming back today!,7.7,1577,2012-09-20
48048,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,"Hey, uh, does anybody know where we throw these out?","Hey, uh, does anybody know where we throw these out?",7.7,1577,2012-09-20
48049,9,1,The New Guys,Greg Daniels,Greg Daniels,Stanley,"Oh, my god. It's called a garbage can.","Oh, my god. It's called a garbage can.",7.7,1577,2012-09-20
48050,9,1,The New Guys,Greg Daniels,Greg Daniels,Phyllis,Helpless.,Helpless.,7.7,1577,2012-09-20
48051,9,1,The New Guys,Greg Daniels,Greg Daniels,Toby,There's two new guys back there with me now. They're in their 20s. And we really get along.,There's two new guys back there with me now. They're in their 20s. And we really get along.,7.7,1577,2012-09-20
48052,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,You're looking good.,[Playing computer game with Toby] You're looking good.,7.7,1577,2012-09-20
48053,9,1,The New Guys,Greg Daniels,Greg Daniels,Toby,Just three single guys. Getting into trouble.,Just three single guys. Getting into trouble.,7.7,1577,2012-09-20
48054,9,1,The New Guys,Greg Daniels,Greg Daniels,Stanley,They're like the new Jim and Dwight.,They're like the new Jim and Dwight.,7.7,1577,2012-09-20
48055,9,1,The New Guys,Greg Daniels,Greg Daniels,Nellie,"Oh, yes, yes I see that! Perfect.","Oh, yes, yes I see that! Perfect.",7.7,1577,2012-09-20
48056,9,1,The New Guys,Greg Daniels,Greg Daniels,Meredith,"Hey, new Jim, come sit on my face.","Hey, new Jim, come sit on my face.",7.7,1577,2012-09-20
48057,9,1,The New Guys,Greg Daniels,Greg Daniels,Pete,No thank you. My name's Pete.,No thank you. My name's Pete.,7.7,1577,2012-09-20
48058,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,"No, Pete is not the new Jim. The only we have in common is that neither of us wants to sit on Meredith's face. And if that makes him the new Jim, then every human being in the world is the new Jim.","No, Pete is not the new Jim. The only we have in common is that neither of us wants to sit on Meredith's face. And if that makes him the new Jim, then every human being in the world is the new Jim.",7.7,1577,2012-09-20
48059,9,1,The New Guys,Greg Daniels,Greg Daniels,Erin,"Andy's here! Old Dwight, new Dwight, Andy's here. New Jim, Tuna, Andy's here. Pam, he's here.","Andy's here! Old Dwight, new Dwight, Andy's here. New Jim, Tuna, Andy's here. Pam, he's here. [squeals as Andy walks in]",7.7,1577,2012-09-20
48060,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"Hey! Wow, I thought about this place a lot when I was on solo. Three days on a mountain, it'll change you. The things we think we need. Clocks, yeah right!","Hey! Wow, I thought about this place a lot when I was on solo. Three days on a mountain, it'll change you. The things we think we need. Clocks, yeah right!",7.7,1577,2012-09-20
48061,9,1,The New Guys,Greg Daniels,Greg Daniels,Nellie,"It sounds amazing, tell us all about it.","It sounds amazing, tell us all about it.",7.7,1577,2012-09-20
48062,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,What're you still doing here?,What're you still doing here?,7.7,1577,2012-09-20
48063,9,1,The New Guys,Greg Daniels,Greg Daniels,Nellie,"Wonderful, thanks.","Wonderful, thanks.",7.7,1577,2012-09-20
48064,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,You know I had this really funny dream during Outward Bound that you died.,You know I had this really funny dream during Outward Bound that you died.,7.7,1577,2012-09-20
48065,9,1,The New Guys,Greg Daniels,Greg Daniels,Nellie,Brilliant.,Brilliant.,7.7,1577,2012-09-20
48066,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"See me in my office later. The new guys, alright. It's Clark and, um—","See me in my office later. The new guys, alright. It's Clark and, um—",7.7,1577,2012-09-20
48067,9,1,The New Guys,Greg Daniels,Greg Daniels,Pete,Pete!,Pete!,7.7,1577,2012-09-20
48068,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,In Outward Bound it was all about nicknames. They called me Iceman. You will be called Plop.,In Outward Bound it was all about nicknames. They called me Iceman. You will be called Plop.,7.7,1577,2012-09-20
48069,9,1,The New Guys,Greg Daniels,Greg Daniels,Pete,What? Why?,What? Why?,7.7,1577,2012-09-20
48070,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,Cause you're always taking dumps.,Cause you're always taking dumps.,7.7,1577,2012-09-20
48071,9,1,The New Guys,Greg Daniels,Greg Daniels,Pete,No I'm not.,No I'm not.,7.7,1577,2012-09-20
48072,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"Come on, everybody defecates. Relax, Plop. And you will be called Fart cause you fart all the time.","Come on, everybody defecates. Relax, Plop. And you will be called Fart cause you fart all the time.",7.7,1577,2012-09-20
48073,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,I love it.,I love it.,7.7,1577,2012-09-20
48074,9,1,The New Guys,Greg Daniels,Greg Daniels,Darryl,"Actually, Andy, we call this one Dwight, Jr.","Actually, Andy, we call this one Dwight, Jr.",7.7,1577,2012-09-20
48075,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,"No, I prefer Fart.","No, I prefer Fart.",7.7,1577,2012-09-20
48076,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"No, Dwight Jr. Infinitely better. You guys look exactly alike. Dwight go stand next to him. This is insane.","No, Dwight Jr. Infinitely better. You guys look exactly alike. Dwight go stand next to him. This is insane.",7.7,1577,2012-09-20
48077,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,I don't see it.,I don't see it.,7.7,1577,2012-09-20
48078,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,I don't either.,I don't either.,7.7,1577,2012-09-20
48079,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"Whoa! Mind blown. It's like father and son! Dwight, you cool if we call him Dwight Jr?","Whoa! Mind blown. It's like father and son! Dwight, you cool if we call him Dwight Jr?",7.7,1577,2012-09-20
48080,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,"Yes, yes I am.","Yes, yes I am. [puts his arm around Clark]",7.7,1577,2012-09-20
48081,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"Dwight, Jr!","Dwight, Jr! [Dwight gives Clark a noogie]",7.7,1577,2012-09-20
48082,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,In a way it's like I have a son. And who knows? Maybe someday they'll hire someone who looks like a younger version of him. And then I'll have a grandson.,In a way it's like I have a son. And who knows? Maybe someday they'll hire someone who looks like a younger version of him. And then I'll have a grandson.,7.7,1577,2012-09-20
48083,9,1,The New Guys,Greg Daniels,Greg Daniels,Angela,"Well, I need to give my cat up for adoption.","Well, I need to give my cat up for adoption.",7.7,1577,2012-09-20
48084,9,1,The New Guys,Greg Daniels,Greg Daniels,Kevin,"The one who uses the doorbell, or the one with the Mexican hat, or the one with the rain galoshes, or the one you let go around naked?","The one who uses the doorbell, or the one with the Mexican hat, or the one with the rain galoshes, or the one you let go around naked?",7.7,1577,2012-09-20
48085,9,1,The New Guys,Greg Daniels,Greg Daniels,Kevin,"Angela's cats are cute. So cute that you just want to eat them. But you can't eat cats. You can't eat cats, Kevin.","Angela's cats are cute. So cute that you just want to eat them. But you can't eat cats. You can't eat cats, Kevin.",7.7,1577,2012-09-20
48086,9,1,The New Guys,Greg Daniels,Greg Daniels,Angela,"No, the one with the long hair and the denim pants, Comstock! Ok, look. He's such a special kitty. I just want to find him a good home. He loves those pants","No, the one with the long hair and the denim pants, Comstock! Ok, look [starts playing video on computer]. He's such a special kitty. I just want to find him a good home. He loves those pants",7.7,1577,2012-09-20
48087,9,1,The New Guys,Greg Daniels,Greg Daniels,Kevin,I'll take him.,I'll take him.,7.7,1577,2012-09-20
48088,9,1,The New Guys,Greg Daniels,Greg Daniels,Angela,"Please, after the turtle?","Please, after the turtle?",7.7,1577,2012-09-20
48089,9,1,The New Guys,Greg Daniels,Greg Daniels,Kevin,I am enormously proud of what I did for that turtle!,I am enormously proud of what I did for that turtle!,7.7,1577,2012-09-20
48090,9,1,The New Guys,Greg Daniels,Greg Daniels,Angela,"Oscar, Oscar, will you take him?","Oscar, Oscar, will you take him?",7.7,1577,2012-09-20
48091,9,1,The New Guys,Greg Daniels,Greg Daniels,Oscar,"No, I'm a dog person.","No, I'm a dog person.",7.7,1577,2012-09-20
48092,9,1,The New Guys,Greg Daniels,Greg Daniels,Angela,"If you pray enough, you can change yourself into a cat person.","If you pray enough, you can change yourself into a cat person.",7.7,1577,2012-09-20
48093,9,1,The New Guys,Greg Daniels,Greg Daniels,Oscar,"Those guys always change back, Angela.","Those guys always change back, Angela.",7.7,1577,2012-09-20
48094,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"David, outward bound was incredible. I was the best at slack lining, I ate a worm.","David, outward bound was incredible. I was the best at slack lining, I ate a worm.",7.7,1577,2012-09-20
48095,9,1,The New Guys,Greg Daniels,Greg Daniels,David,Glad to hear it. You sound very confident and decisive.,Glad to hear it. You sound very confident and decisive.,7.7,1577,2012-09-20
48096,9,1,The New Guys,Greg Daniels,Greg Daniels,Toby,Hey you wanted to see me?,Hey you wanted to see me?,7.7,1577,2012-09-20
48097,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"Yeah, I gotta go David. Why is Nellie still here?","Yeah, I gotta go David. [hangs up phone] Why is Nellie still here?",7.7,1577,2012-09-20
48098,9,1,The New Guys,Greg Daniels,Greg Daniels,Toby,You can only fire Nellie for cause.,You can only fire Nellie for cause.,7.7,1577,2012-09-20
48099,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"Mm, then I will make up a cause.","Mm, then I will make up a cause.",7.7,1577,2012-09-20
48100,9,1,The New Guys,Greg Daniels,Greg Daniels,Toby,"Except you just told me you were gonna make it up. Now if she sues, I have to testify against you.","Except you just told me you were gonna make it up. Now if she sues, I have to testify against you.",7.7,1577,2012-09-20
48101,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,Then forget I just told you that.,Then forget I just told you that.,7.7,1577,2012-09-20
48102,9,1,The New Guys,Greg Daniels,Greg Daniels,Toby,Can't. I took a course at the Weintraub Memory Academy. I sat next to this woman named Beverly Brook. She had a Greek salad for lunch. See what I mean?,Can't. I took a course at the Weintraub Memory Academy. I sat next to this woman named Beverly Brook. She had a Greek salad for lunch. See what I mean?,7.7,1577,2012-09-20
48103,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,Now I know why Michael hated you so much.,Now I know why Michael hated you so much.,7.7,1577,2012-09-20
48104,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,"Good boy, getting big and strong. Snack foods!","Good boy, getting big and strong. Snack foods!",7.7,1577,2012-09-20
48105,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,"Yep, body by Cheez-it","Yep, body by Cheez-it",7.7,1577,2012-09-20
48106,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,"Ah, humor. I have it too. I have a couple tickets to the slayer concert 10 months from now. You interested?","Ah, humor. I have it too. I have a couple tickets to the slayer concert 10 months from now. You interested?",7.7,1577,2012-09-20
48107,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,I think I'm busy that night. Or I would.,I think I'm busy that night. Or I would.,7.7,1577,2012-09-20
48108,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,"Well, we're both just kinda learning as we go, aren't we?","Well, we're both just kinda learning as we go, aren't we?",7.7,1577,2012-09-20
48109,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,Learning what?,Learning what?,7.7,1577,2012-09-20
48110,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,"Just how this going to be, you know? You have a beautiful round head.","Just how this going to be, you know? You have a beautiful round head.",7.7,1577,2012-09-20
48111,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,Kay.,Kay.,7.7,1577,2012-09-20
48112,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,"So what kind of farming you into, huh? You more of a fruit man or a root man?","So what kind of farming you into, huh? You more of a fruit man or a root man?",7.7,1577,2012-09-20
48113,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,"Is this—is this like code for gay stuff? Cause if so, that's totally fine. Like, I'm fine with it. But you should know that I'm into the ladies.","Is this—is this like code for gay stuff? Cause if so, that's totally fine. Like, I'm fine with it. But you should know that I'm into the ladies.",7.7,1577,2012-09-20
48114,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,Spoken like a true root man.,Spoken like a true root man.,7.7,1577,2012-09-20
48115,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,"You know, if you're ever swamped, I could make some sales calls for you.","You know, if you're ever swamped, I could make some sales calls for you.",7.7,1577,2012-09-20
48116,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,My calls?,My calls?,7.7,1577,2012-09-20
48117,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,So could you give me a list of all your clients? Or just the leads that you haven't had time to pursue yet?,So could you give me a list of all your clients? Or just the leads that you haven't had time to pursue yet?,7.7,1577,2012-09-20
48118,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,You want a list of my clients? You want my leads?,You want a list of my clients? You want my leads?,7.7,1577,2012-09-20
48119,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,"Yeah, I'll just give it a glance—","Yeah, I'll just give it a glance—",7.7,1577,2012-09-20
48120,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,Ok,Ok,7.7,1577,2012-09-20
48121,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,I'll give it a read.,I'll give it a read.,7.7,1577,2012-09-20
48122,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,With my leads and stuff like that?,With my leads and stuff like that?,7.7,1577,2012-09-20
48123,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,Yeah.,Yeah.,7.7,1577,2012-09-20
48124,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,Cause you're interested in going into sales?,Cause you're interested in going into sales?,7.7,1577,2012-09-20
48125,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,I am.,I am.,7.7,1577,2012-09-20
48126,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,"Wow, that's great. That's great. Ok, good, let's talk about that, ok?","Wow, that's great. That's great. Ok, good, let's talk about that, ok?",7.7,1577,2012-09-20
48127,9,1,The New Guys,Greg Daniels,Greg Daniels,Clark,Ok.,Ok.,7.7,1577,2012-09-20
48128,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,You're not getting my clients! Nice try.,You're not getting my clients! Nice try.,7.7,1577,2012-09-20
48129,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,"Paranoid? I'm not familiar with the word. And I really don't have time to learn new words right now, ok? A pudgy 22-year-old is trying to take my job.","Paranoid? I'm not familiar with the word. And I really don't have time to learn new words right now, ok? A pudgy 22-year-old is trying to take my job.",7.7,1577,2012-09-20
48130,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,"Jim, get ready for the battle of your life.","Jim, get ready for the battle of your life.",7.7,1577,2012-09-20
48131,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,Done. Explain.,Done. Explain.,7.7,1577,2012-09-20
48132,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,The new guys. Dwight Jr is after my job. Yeah. There is a shark hiding inside that adorable little cherub.,The new guys. Dwight Jr is after my job. Yeah. There is a shark hiding inside that adorable little cherub.,7.7,1577,2012-09-20
48133,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,"Oh, now I get what Pete was talking about at the sales meeting yesterday.","Oh, now I get what Pete was talking about at the sales meeting yesterday.",7.7,1577,2012-09-20
48134,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,"Wait, sales—what sales meeting?","Wait, sales—what sales meeting?",7.7,1577,2012-09-20
48135,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,The new guys called one.,The new guys called one.,7.7,1577,2012-09-20
48136,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,The new guys called a sales meeting?,The new guys called a sales meeting?,7.7,1577,2012-09-20
48137,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,Clark ended the whole thing with a karate demonstration. Did you know there was a belt above black?,Clark ended the whole thing with a karate demonstration. Did you know there was a belt above black?,7.7,1577,2012-09-20
48138,9,1,The New Guys,Greg Daniels,Greg Daniels,Dwight,There's no belt above black. Is there a belt above black?,There's no belt above black. Is there a belt above black?,7.7,1577,2012-09-20
48139,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,You should ask him. It's a color you would never expect. Too easy.,You should ask him. It's a color you would never expect. [Dwight storms off] Too easy.,7.7,1577,2012-09-20
48140,9,1,The New Guys,Greg Daniels,Greg Daniels,Angela,Attention everyone. Comstock is still available. Oscar has been flirting with adopting him. But still hasn't given me a definite yes or no.,Attention everyone. Comstock is still available. Oscar has been flirting with adopting him. But still hasn't given me a definite yes or no.,7.7,1577,2012-09-20
48141,9,1,The New Guys,Greg Daniels,Greg Daniels,Oscar,Definitely no.,Definitely no.,7.7,1577,2012-09-20
48142,9,1,The New Guys,Greg Daniels,Greg Daniels,Angela,"Fine. For any interested candidates, I will be conducting 20 minute interviews. My ideal situation would an independently wealthy cute couple with a strong commitment to education. Black or white, I'm fine with either, but not both. Listen, you're in this, but you need to wow me, ok?","Fine. For any interested candidates, I will be conducting 20 minute interviews. My ideal situation would an independently wealthy cute couple with a strong commitment to education. Black or white, I'm fine with either, but not both. [to Pam] Listen, you're in this, but you need to wow me, ok?",7.7,1577,2012-09-20
48143,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,I wanted to talk to you about our working relationship this year. It's going to be terrible.,I wanted to talk to you about our working relationship this year. It's going to be terrible.,7.7,1577,2012-09-20
48144,9,1,The New Guys,Greg Daniels,Greg Daniels,Nellie,Not necessarily,Not necessarily,7.7,1577,2012-09-20
48145,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"No I'm going to make sure that it is. And if it isn't, I'm going to take immediate action to rectify that. Now, I don't like to throw around the b-word, but I'm going to be a huge bitch to you.","No I'm going to make sure that it is. And if it isn't, I'm going to take immediate action to rectify that. Now, I don't like to throw around the b-word, but I'm going to be a huge bitch to you.",7.7,1577,2012-09-20
48146,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,Now this is called slack lining.,Now this is called slack lining.,7.7,1577,2012-09-20
48147,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"I set up the old slack line to teach the office the skills of focus and discipline. Or in the case of certain individuals, the skills of humiliation and looking really dumb.","I set up the old slack line to teach the office the skills of focus and discipline. Or in the case of certain individuals, the skills of humiliation and looking really dumb.",7.7,1577,2012-09-20
48148,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"If you make it all the way across, your confidence will soar. But, if you Toby out, then you'll feel like a real Nellie. How about a hand, screw those guys. Now, these are my actual Outward Bound counselors, Rafe and Feather.","If you make it all the way across, your confidence will soar. But, if you Toby out, then you'll feel like a real Nellie. How about a hand, screw those guys. Now, these are my actual Outward Bound counselors, Rafe and Feather.",7.7,1577,2012-09-20
48149,9,1,The New Guys,Greg Daniels,Greg Daniels,Rafe,Iceman.,Iceman.,7.7,1577,2012-09-20
48150,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"That's me. The powder is for your protection, Feather has permanent athlete's foot. Feather, show them how you dance upon the line of slack.","That's me. The powder is for your protection, Feather has permanent athlete's foot. Feather, show them how you dance upon the line of slack.",7.7,1577,2012-09-20
48151,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,You a sports fan?,You a sports fan?,7.7,1577,2012-09-20
48152,9,1,The New Guys,Greg Daniels,Greg Daniels,Pete,"Sure, boxing, tennis.","Sure, boxing, tennis.",7.7,1577,2012-09-20
48153,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,Oh. Any team sports?,Oh. Any team sports?,7.7,1577,2012-09-20
48154,9,1,The New Guys,Greg Daniels,Greg Daniels,Pete,NASCAR. The Amazing Race.,NASCAR. The Amazing Race.,7.7,1577,2012-09-20
48155,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,"Phillies fan, though, right?","Phillies fan, though, right?",7.7,1577,2012-09-20
48156,9,1,The New Guys,Greg Daniels,Greg Daniels,Pete,You mean horses?,You mean horses?,7.7,1577,2012-09-20
48157,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,"No, like baseball. A baseball team.","No, like baseball. A baseball team.",7.7,1577,2012-09-20
48158,9,1,The New Guys,Greg Daniels,Greg Daniels,Pete,"Ah, I like the Red Sox. I'm from Vermont.","Ah, I like the Red Sox. I'm from Vermont.",7.7,1577,2012-09-20
48159,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,Ok. Good talk.,Ok. Good talk.,7.7,1577,2012-09-20
48160,9,1,The New Guys,Greg Daniels,Greg Daniels,Jim,I have nothing in common with Plop.,I have nothing in common with Plop.,7.7,1577,2012-09-20
48161,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,"All right, who's next? Nellie?","All right, who's next? Nellie?",7.7,1577,2012-09-20
48162,9,1,The New Guys,Greg Daniels,Greg Daniels,Nellie,"Oh, I would rather watch you and your talented friends.","Oh, I would rather watch you and your talented friends.",7.7,1577,2012-09-20
48163,9,1,The New Guys,Greg Daniels,Greg Daniels,Andy,Nonsense. Get up here.,Nonsense. Get up here.,7.7,1577,2012-09-20
