doc_id,sid,tid,token,token_with_ws,lemma,upos,xpos,tid_source,relation
3,128,1,“,“,"""",PUNCT,``,5,punct
3,128,2,My,My ,my,PRON,PRP$,4,poss
3,128,3,first,first ,first,ADJ,JJ,4,amod
3,128,4,name,name ,name,NOUN,NN,5,nsubj
3,128,5,is,is ,be,AUX,VBZ,0,root
3,128,6,Theodore,Theodore,Theodore,PROPN,NNP,5,attr
3,128,7,",",", ",",",PUNCT,",",5,punct
3,128,8,but,but ,but,CCONJ,CC,5,cc
3,128,9,I,I ,I,PRON,PRP,10,nsubj
3,128,10,do,do,do,VERB,VBP,5,conj
3,128,11,n’t,n’t ,n’t,NOUN,NN,10,punct
3,128,12,like,like ,like,ADP,IN,10,prep
3,128,13,it,it,it,PRON,PRP,12,pobj
3,128,14,",",", ",",",PUNCT,",",10,punct
3,128,15,for,for ,for,ADP,IN,10,prep
3,128,16,the,the ,the,DET,DT,17,det
3,128,17,fellows,fellows ,fellow,NOUN,NNS,15,pobj
3,128,18,called,called ,call,VERB,VBD,17,acl
3,128,19,me,me ,I,PRON,PRP,20,compound
3,128,20,Dora,Dora,Dora,PROPN,NNP,18,oprd
3,128,21,",",", ",",",PUNCT,",",10,punct
3,128,22,so,so ,so,ADV,RB,24,advmod
3,128,23,I,I ,I,PRON,PRP,24,nsubj
3,128,24,made,made ,make,VERB,VBD,10,conj
3,128,25,them,them ,they,PRON,PRP,26,nsubj
3,128,26,say,say ,say,VERB,VB,24,ccomp
3,128,27,Laurie,Laurie ,Laurie,PROPN,NNP,26,dobj
3,128,28,instead,instead,instead,ADV,RB,26,advmod
3,128,29,.,.,.,PUNCT,.,10,punct
3,128,30,”,” ,"""",PUNCT,'',10,punct
3,128,31, , , ,SPACE,_SP,30,dep
3,129,1,“,“,"""",PUNCT,``,3,punct
3,129,2,I,I ,I,PRON,PRP,3,nsubj
3,129,3,hate,hate ,hate,VERB,VBP,0,root
3,129,4,my,my ,my,PRON,PRP$,5,poss
3,129,5,name,name,name,NOUN,NN,3,dobj
3,129,6,",",", ",",",PUNCT,",",3,punct
3,129,7,too,too,too,ADV,RB,3,advmod
3,129,8,",",", ",",",PUNCT,",",3,punct
3,129,9,so,so ,so,ADV,RB,10,advmod
3,129,10,sentimental,sentimental,sentimental,ADJ,JJ,3,acomp
3,129,11,!,! ,!,PUNCT,.,3,punct
3,130,1,I,I ,I,PRON,PRP,2,nsubj
3,130,2,wish,wish ,wish,VERB,VBP,0,root
3,130,3,every,every ,every,DET,DT,4,det
3,130,4,one,one ,one,NOUN,NN,6,nsubj
3,130,5,would,would ,would,AUX,MD,6,aux
3,130,6,say,say ,say,VERB,VB,2,ccomp
3,130,7,Jo,Jo ,Jo,PROPN,NNP,6,dobj
3,130,8,instead,instead ,instead,ADV,RB,9,advmod
3,130,9,of,of ,of,ADP,IN,7,cc
3,130,10,Josephine,Josephine,Josephine,PROPN,NNP,9,pobj
3,130,11,.,. ,.,PUNCT,.,2,punct
3,131,1,How,How ,how,SCONJ,WRB,4,advmod
3,131,2,did,did ,do,AUX,VBD,4,aux
3,131,3,you,you ,you,PRON,PRP,4,nsubj
3,131,4,make,make ,make,VERB,VB,0,root
3,131,5,the,the ,the,DET,DT,6,det
3,131,6,boys,boys ,boy,NOUN,NNS,7,nsubj
3,131,7,stop,stop ,stop,VERB,VB,4,ccomp
3,131,8,calling,calling ,call,VERB,VBG,7,xcomp
3,131,9,you,you ,you,PRON,PRP,8,dobj
3,131,10,Dora,Dora,Dora,PROPN,NNP,8,oprd
3,131,11,?,?,?,PUNCT,.,4,punct
3,131,12,”,” ,"""",PUNCT,'',4,punct
3,131,13, , , ,SPACE,_SP,12,dep
3,132,1,“,“,"""",PUNCT,``,3,punct
3,132,2,I,I ,I,PRON,PRP,3,nsubj
3,132,3,thrashed,thrashed ,thrash,VERB,VBD,0,root
3,132,4,’em,’em,’em,PRON,PRP,3,dobj
3,132,5,.,.,.,PUNCT,.,3,punct
3,132,6,”,” ,"""",PUNCT,'',3,punct
3,132,7, , , ,SPACE,_SP,6,dep
3,133,1,“,“,"""",PUNCT,``,5,punct
3,133,2,I,I ,I,PRON,PRP,5,nsubj
3,133,3,ca,ca,can,AUX,MD,5,aux
3,133,4,n’t,n’t ,not,PART,RB,5,neg
3,133,5,thrash,thrash ,thrash,VERB,VB,11,ccomp
3,133,6,Aunt,Aunt ,Aunt,PROPN,NNP,7,compound
3,133,7,March,March,March,PROPN,NNP,5,dobj
3,133,8,",",", ",",",PUNCT,",",11,punct
3,133,9,so,so ,so,ADV,RB,11,advmod
3,133,10,I,I ,I,PRON,PRP,11,nsubj
3,133,11,suppose,suppose ,suppose,VERB,VBP,0,root
3,133,12,I,I ,I,PRON,PRP,14,nsubj
3,133,13,shall,shall ,shall,AUX,MD,14,aux
3,133,14,have,have ,have,VERB,VB,11,ccomp
3,133,15,to,to ,to,PART,TO,16,aux
3,133,16,bear,bear ,bear,VERB,VB,14,xcomp
3,133,17,it,it,it,PRON,PRP,16,dobj
3,133,18,.,.,.,PUNCT,.,11,punct
3,133,19,”,” ,"""",PUNCT,'',11,punct
3,134,1,And,And ,and,CCONJ,CC,3,cc
3,134,2,Jo,Jo ,Jo,PROPN,NNP,3,nsubj
3,134,3,resigned,resigned ,resign,VERB,VBD,0,root
3,134,4,herself,herself ,herself,PRON,PRP,3,dobj
3,134,5,with,with ,with,ADP,IN,3,prep
3,134,6,a,a ,a,DET,DT,7,det
3,134,7,sigh,sigh,sigh,NOUN,NN,5,pobj
3,134,8,.,. ,.,PUNCT,.,3,punct
3,134,9, , , ,SPACE,_SP,8,dep
3,135,1,“,“,"""",PUNCT,``,13,punct
3,135,2,Do,Do,do,AUX,VBP,5,aux
3,135,3,n’t,n’t ,not,PART,RB,5,neg
3,135,4,you,you ,you,PRON,PRP,5,nsubj
3,135,5,like,like ,like,VERB,VBP,13,ccomp
3,135,6,to,to ,to,PART,TO,7,aux
3,135,7,dance,dance,dance,VERB,VB,5,xcomp
3,135,8,",",", ",",",PUNCT,",",7,punct
3,135,9,Miss,Miss ,Miss,PROPN,NNP,10,compound
3,135,10,Jo,Jo,Jo,PROPN,NNP,7,npadvmod
3,135,11,?,?,?,PUNCT,.,5,punct
3,135,12,”,” ,"""",PUNCT,'',13,punct
3,135,13,asked,asked ,ask,VERB,VBD,0,root
3,135,14,Laurie,Laurie,Laurie,PROPN,NNP,13,nsubj
3,135,15,",",", ",",",PUNCT,",",13,punct
3,135,16,looking,looking ,look,VERB,VBG,13,advcl
3,135,17,as,as ,as,SCONJ,IN,20,mark
3,135,18,if,if ,if,SCONJ,IN,20,mark
3,135,19,he,he ,he,PRON,PRP,20,nsubj
3,135,20,thought,thought ,think,VERB,VBD,16,advcl
3,135,21,the,the ,the,DET,DT,22,det
3,135,22,name,name ,name,NOUN,NN,23,nsubj
3,135,23,suited,suited ,suit,VERB,VBD,20,ccomp
3,135,24,her,her,she,PRON,PRP,23,dobj
3,135,25,.,. ,.,PUNCT,.,13,punct
3,135,26, , , ,SPACE,_SP,25,dep
3,136,1,“,“,"""",PUNCT,``,3,punct
3,136,2,I,I ,I,PRON,PRP,3,nsubj
3,136,3,like,like ,like,VERB,VBP,0,root
3,136,4,it,it ,it,PRON,PRP,3,dobj
3,136,5,well,well ,well,ADV,RB,6,advmod
3,136,6,enough,enough ,enough,ADV,RB,3,advmod
3,136,7,if,if ,if,SCONJ,IN,9,mark
3,136,8,there,there ,there,PRON,EX,9,expl
3,136,9,is,is ,be,VERB,VBZ,3,advcl
3,136,10,plenty,plenty ,plenty,NOUN,NN,9,attr
3,136,11,of,of ,of,ADP,IN,10,prep
3,136,12,room,room,room,NOUN,NN,11,pobj
3,136,13,",",", ",",",PUNCT,",",3,punct
3,136,14,and,and ,and,CCONJ,CC,3,cc
3,136,15,everyone,everyone ,everyone,PRON,NN,16,nsubj
3,136,16,is,is ,be,AUX,VBZ,3,conj
3,136,17,lively,lively,lively,ADJ,JJ,16,acomp
3,136,18,.,. ,.,PUNCT,.,16,punct
3,137,1,In,In ,in,ADP,IN,7,prep
3,137,2,a,a ,a,DET,DT,3,det
3,137,3,place,place ,place,NOUN,NN,1,pobj
3,137,4,like,like ,like,ADP,IN,3,prep
3,137,5,this,this ,this,PRON,DT,4,pobj
3,137,6,I,I,I,PRON,PRP,7,nsubj
3,137,7,’m,’m ,’m,VERB,VBZ,26,ccomp
3,137,8,sure,sure ,sure,ADJ,JJ,7,acomp
3,137,9,to,to ,to,PART,TO,10,aux
3,137,10,upset,upset ,upset,VERB,VB,8,xcomp
3,137,11,something,something,something,PRON,NN,10,dobj
3,137,12,",",", ",",",PUNCT,",",7,punct
3,137,13,tread,tread ,tread,ADJ,JJ,7,advcl
3,137,14,on,on ,on,ADP,IN,13,prep
3,137,15,people,people,people,NOUN,NNS,17,poss
3,137,16,’s,’s ,’s,PART,POS,15,case
3,137,17,toes,toes,toe,NOUN,NNS,14,pobj
3,137,18,",",", ",",",PUNCT,",",13,punct
3,137,19,or,or ,or,CCONJ,CC,13,cc
3,137,20,do,do ,do,VERB,VB,13,conj
3,137,21,something,something ,something,PRON,NN,20,dobj
3,137,22,dreadful,dreadful,dreadful,ADJ,JJ,21,amod
3,137,23,",",", ",",",PUNCT,",",26,punct
3,137,24,so,so ,so,CCONJ,CC,26,advmod
3,137,25,I,I ,I,PRON,PRP,26,nsubj
3,137,26,keep,keep ,keep,VERB,VBP,0,root
3,137,27,out,out ,out,ADP,IN,26,prep
3,137,28,of,of ,of,ADP,IN,27,prep
3,137,29,mischief,mischief ,mischief,NOUN,NN,28,pobj
3,137,30,and,and ,and,CCONJ,CC,26,cc
3,137,31,let,let ,let,VERB,VB,26,conj
3,137,32,Meg,Meg ,Meg,PROPN,NNP,33,nsubj
3,137,33,sail,sail ,sail,VERB,VB,31,ccomp
3,137,34,about,about,about,ADP,IN,33,prep
3,137,35,.,. ,.,PUNCT,.,26,punct
3,138,1,Do,Do,do,AUX,VBP,4,aux
3,138,2,n’t,n’t ,not,PART,RB,4,neg
3,138,3,you,you ,you,PRON,PRP,4,nsubj
3,138,4,dance,dance,dance,VERB,VB,0,root
3,138,5,?,?,?,PUNCT,.,4,punct
3,138,6,”,” ,"""",PUNCT,'',4,punct
3,138,7, , , ,SPACE,_SP,6,dep
3,139,1,“,“,"""",PUNCT,``,2,punct
3,139,2,Sometimes,Sometimes,sometimes,ADV,RB,0,root
3,139,3,.,. ,.,PUNCT,.,2,punct
3,140,1,You,You ,you,PRON,PRP,2,nsubj
3,140,2,see,see ,see,VERB,VBP,0,root
3,140,3,I,I,I,PRON,PRP,5,nsubj
3,140,4,’ve,’ve ,’ve,AUX,VBP,5,aux
3,140,5,been,been ,be,AUX,VBN,2,ccomp
3,140,6,abroad,abroad ,abroad,ADV,RB,5,advmod
3,140,7,a,a ,a,DET,DT,10,det
3,140,8,good,good ,good,ADJ,JJ,10,amod
3,140,9,many,many ,many,ADJ,JJ,10,amod
3,140,10,years,years,year,NOUN,NNS,5,npadvmod
3,140,11,",",", ",",",PUNCT,",",5,punct
3,140,12,and,and ,and,CCONJ,CC,5,cc
3,140,13,have,have,have,AUX,VBP,15,aux
3,140,14,n’t,n’t ,not,PART,RB,15,neg
3,140,15,been,been ,be,AUX,VBN,5,conj
3,140,16,into,into ,into,ADP,IN,15,prep
3,140,17,company,company ,company,NOUN,NN,16,pobj
3,140,18,enough,enough ,enough,ADV,RB,15,advmod
3,140,19,yet,yet ,yet,ADV,RB,15,advmod
3,140,20,to,to ,to,PART,TO,21,aux
3,140,21,know,know ,know,VERB,VB,15,xcomp
3,140,22,how,how ,how,SCONJ,WRB,24,advmod
3,140,23,you,you ,you,PRON,PRP,24,nsubj
3,140,24,do,do ,do,VERB,VBP,21,ccomp
3,140,25,things,things ,thing,NOUN,NNS,24,dobj
3,140,26,here,here,here,ADV,RB,24,advmod
3,140,27,.,.,.,PUNCT,.,2,punct
3,140,28,”,” ,"""",PUNCT,'',2,punct
3,140,29, , , ,SPACE,_SP,28,dep
3,141,1,“,“,"""",PUNCT,``,2,punct
3,141,2,Abroad,Abroad,abroad,ADV,RB,5,advmod
3,141,3,!,!,!,PUNCT,.,5,punct
3,141,4,”,” ,"""",PUNCT,'',5,punct
3,141,5,cried,cried ,cry,VERB,VBD,0,root
3,141,6,Jo,Jo,Jo,PROPN,NNP,5,nsubj
3,141,7,.,. ,.,PUNCT,.,5,punct
3,142,1,“,“,"""",PUNCT,``,4,punct
3,142,2,Oh,Oh,oh,INTJ,UH,4,intj
3,142,3,",",", ",",",PUNCT,",",4,punct
3,142,4,tell,tell ,tell,VERB,VB,0,root
3,142,5,me,me ,I,PRON,PRP,4,dobj
3,142,6,about,about ,about,ADP,IN,4,prep
3,142,7,it,it,it,PRON,PRP,6,pobj
3,142,8,!,! ,!,PUNCT,.,4,punct
3,143,1,I,I ,I,PRON,PRP,2,nsubj
3,143,2,love,love ,love,VERB,VBP,0,root
3,143,3,dearly,dearly ,dearly,ADV,RB,2,advmod
3,143,4,to,to ,to,PART,TO,5,aux
3,143,5,hear,hear ,hear,VERB,VB,2,advcl
3,143,6,people,people ,people,NOUN,NNS,7,nsubj
3,143,7,describe,describe ,describe,VERB,VB,5,ccomp
3,143,8,their,their ,their,PRON,PRP$,9,poss
3,143,9,travels,travels,travel,NOUN,NNS,7,dobj
3,143,10,.,.,.,PUNCT,.,2,punct
3,143,11,”,” ,"""",PUNCT,'',2,punct
3,143,12, , , ,SPACE,_SP,11,dep
3,144,1,Laurie,Laurie ,Laurie,PROPN,NNP,4,nsubj
3,144,2,did,did,do,AUX,VBD,4,aux
3,144,3,n’t,n’t ,not,PART,RB,4,neg
3,144,4,seem,seem ,seem,VERB,VB,0,root
3,144,5,to,to ,to,PART,TO,6,aux
3,144,6,know,know ,know,VERB,VB,4,xcomp
3,144,7,where,where ,where,SCONJ,WRB,9,advmod
3,144,8,to,to ,to,PART,TO,9,aux
3,144,9,begin,begin,begin,VERB,VB,6,xcomp
3,144,10,",",", ",",",PUNCT,",",4,punct
3,144,11,but,but ,but,CCONJ,CC,4,cc
3,144,12,Jo,Jo,Jo,PROPN,NNP,15,poss
3,144,13,’s,’s ,’s,PART,POS,12,case
3,144,14,eager,eager ,eager,ADJ,JJ,15,amod
3,144,15,questions,questions ,question,NOUN,NNS,17,nsubj
3,144,16,soon,soon ,soon,ADV,RB,17,advmod
3,144,17,set,set ,set,VERB,VBD,4,conj
3,144,18,him,him ,he,PRON,PRP,19,nsubj
3,144,19,going,going,go,VERB,VBG,17,ccomp
3,144,20,",",", ",",",PUNCT,",",4,punct
3,144,21,and,and ,and,CCONJ,CC,4,cc
3,144,22,he,he ,he,PRON,PRP,23,nsubj
3,144,23,told,told ,tell,VERB,VBD,4,conj
3,144,24,her,her ,she,PRON,PRP,23,dobj
3,144,25,how,how ,how,SCONJ,WRB,28,advmod
3,144,26,he,he ,he,PRON,PRP,28,nsubj
3,144,27,had,had ,have,AUX,VBD,28,aux
3,144,28,been,been ,be,AUX,VBN,23,ccomp
3,144,29,at,at ,at,ADP,IN,28,prep
3,144,30,school,school ,school,NOUN,NN,29,pobj
3,144,31,in,in ,in,ADP,IN,30,prep
3,144,32,Vevay,Vevay,Vevay,PROPN,NNP,31,pobj
3,144,33,",",", ",",",PUNCT,",",32,punct
3,144,34,where,where ,where,SCONJ,WRB,38,advmod
3,144,35,the,the ,the,DET,DT,36,det
3,144,36,boys,boys ,boy,NOUN,NNS,38,nsubj
3,144,37,never,never ,never,ADV,RB,38,neg
3,144,38,wore,wore ,wear,VERB,VBD,32,relcl
3,144,39,hats,hats ,hat,NOUN,NNS,38,dobj
3,144,40,and,and ,and,CCONJ,CC,38,cc
3,144,41,had,had ,have,VERB,VBD,38,conj
3,144,42,a,a ,a,DET,DT,43,det
3,144,43,fleet,fleet ,fleet,NOUN,NN,41,dobj
3,144,44,of,of ,of,ADP,IN,43,prep
3,144,45,boats,boats ,boat,NOUN,NNS,44,pobj
3,144,46,on,on ,on,ADP,IN,41,prep
3,144,47,the,the ,the,DET,DT,48,det
3,144,48,lake,lake,lake,NOUN,NN,46,pobj
3,144,49,",",", ",",",PUNCT,",",28,punct
3,144,50,and,and ,and,CCONJ,CC,28,cc
3,144,51,for,for ,for,ADP,IN,54,prep
3,144,52,holiday,holiday ,holiday,NOUN,NN,53,compound
3,144,53,fun,fun ,fun,NOUN,NN,51,pobj
3,144,54,went,went ,go,VERB,VBD,28,conj
3,144,55,on,on ,on,ADP,IN,54,prep
3,144,56,walking,walking ,walking,NOUN,NN,57,compound
3,144,57,trips,trips ,trip,NOUN,NNS,55,pobj
3,144,58,about,about ,about,ADP,IN,57,prep
3,144,59,Switzerland,Switzerland ,Switzerland,PROPN,NNP,58,pobj
3,144,60,with,with ,with,ADP,IN,54,prep
3,144,61,their,their ,their,PRON,PRP$,62,poss
3,144,62,teachers,teachers,teacher,NOUN,NNS,60,pobj
3,144,63,.,. ,.,PUNCT,.,23,punct
3,144,64, , , ,SPACE,_SP,63,dep
3,145,1,“,“,"""",PUNCT,``,5,punct
3,145,2,Do,Do,do,AUX,VBP,5,aux
3,145,3,n’t,n’t ,n’t,NOUN,NN,2,punct
3,145,4,I,I ,I,PRON,PRP,5,nsubj
3,145,5,wish,wish ,wish,VERB,VBP,0,root
3,145,6,I,I,I,PRON,PRP,8,nsubj
3,145,7,’d,’d ,’d,AUX,VBD,8,aux
3,145,8,been,been ,be,AUX,VBN,5,ccomp
3,145,9,there,there,there,ADV,RB,8,advmod
3,145,10,!,!,!,PUNCT,.,5,punct
3,145,11,”,” ,"""",PUNCT,'',5,punct
3,145,12,cried,cried ,cry,VERB,VBD,5,ccomp
3,145,13,Jo,Jo,Jo,PROPN,NNP,12,nsubj
3,145,14,.,. ,.,PUNCT,.,5,punct
3,146,1,“,“,"""",PUNCT,``,4,punct
3,146,2,Did,Did ,do,AUX,VBD,4,aux
3,146,3,you,you ,you,PRON,PRP,4,nsubj
3,146,4,go,go ,go,VERB,VB,0,root
3,146,5,to,to ,to,ADP,IN,4,prep
3,146,6,Paris,Paris,Paris,PROPN,NNP,5,pobj
3,146,7,?,?,?,PUNCT,.,4,punct
3,146,8,”,” ,"""",PUNCT,'',4,punct
3,146,9, , , ,SPACE,_SP,8,dep
3,147,1,“,“,"""",PUNCT,``,3,punct
3,147,2,We,We ,we,PRON,PRP,3,nsubj
3,147,3,spent,spent ,spend,VERB,VBD,0,root
3,147,4,last,last ,last,ADJ,JJ,5,amod
3,147,5,winter,winter ,winter,NOUN,NN,3,npadvmod
3,147,6,there,there,there,ADV,RB,3,advmod
3,147,7,.,.,.,PUNCT,.,3,punct
3,147,8,”,” ,"""",PUNCT,'',3,punct
3,147,9, , , ,SPACE,_SP,8,dep
3,148,1,“,“,"""",PUNCT,``,4,punct
3,148,2,Can,Can ,can,AUX,MD,4,aux
3,148,3,you,you ,you,PRON,PRP,4,nsubj
3,148,4,talk,talk ,talk,VERB,VB,0,root
3,148,5,French,French,French,PROPN,NNP,4,dobj
3,148,6,?,?,?,PUNCT,.,4,punct
3,148,7,”,” ,"""",PUNCT,'',4,punct
3,148,8, , , ,SPACE,_SP,7,dep
3,149,1,“,“,"""",PUNCT,``,5,punct
3,149,2,We,We ,we,PRON,PRP,5,nsubjpass
3,149,3,were,were ,be,AUX,VBD,5,auxpass
3,149,4,not,not ,not,PART,RB,5,neg
3,149,5,allowed,allowed ,allow,VERB,VBN,0,root
3,149,6,to,to ,to,PART,TO,7,aux
3,149,7,speak,speak ,speak,VERB,VB,5,xcomp
3,149,8,anything,anything ,anything,PRON,NN,7,dobj
3,149,9,else,else ,else,ADV,RB,8,advmod
3,149,10,at,at ,at,ADP,IN,7,prep
3,149,11,Vevay,Vevay,Vevay,PROPN,NNP,10,pobj
3,149,12,.,.,.,PUNCT,.,5,punct
3,149,13,”,” ,"""",PUNCT,'',5,punct
3,149,14, , , ,SPACE,_SP,13,dep
3,150,1,“,“,"""",PUNCT,``,3,punct
3,150,2,Do,Do ,do,AUX,VBP,3,aux
3,150,3,say,say ,say,VERB,VB,0,root
3,150,4,some,some,some,PRON,DT,3,dobj
3,150,5,!,! ,!,PUNCT,.,3,punct
3,151,1,I,I ,I,PRON,PRP,3,nsubj
3,151,2,can,can ,can,AUX,MD,3,aux
3,151,3,read,read ,read,VERB,VB,0,root
3,151,4,it,it,it,PRON,PRP,3,dobj
3,151,5,",",", ",",",PUNCT,",",3,punct
3,151,6,but,but ,but,CCONJ,CC,3,cc
3,151,7,ca,ca,can,AUX,MD,9,aux
3,151,8,n’t,n’t ,not,PART,RB,9,neg
3,151,9,pronounce,pronounce,pronounce,VERB,VB,3,conj
3,151,10,.,.,.,PUNCT,.,3,punct
3,151,11,”,” ,"""",PUNCT,'',3,punct
3,151,12, , , ,SPACE,_SP,11,dep
3,152,1,“,“,"""",PUNCT,``,11,punct
3,152,2,Quel,Quel ,Quel,PROPN,NNP,3,compound
3,152,3,nom,nom ,nom,PROPN,NNP,11,nsubj
3,152,4,a,a ,a,DET,DT,10,det
3,152,5,cette,cette ,cette,NOUN,NN,6,compound
3,152,6,jeune,jeune ,jeune,PROPN,NNP,10,compound
3,152,7,demoiselle,demoiselle ,demoiselle,PROPN,NNP,10,nmod
3,152,8,en,en ,en,PROPN,NNP,10,nmod
3,152,9,les,les ,les,PROPN,NNP,10,compound
3,152,10,pantoufles,pantoufles ,pantoufle,NOUN,NNS,3,appos
3,152,11,jolis,jolis,jolis,PROPN,NNPS,19,ccomp
3,152,12,?,?,?,PUNCT,.,19,punct
3,152,13,”,” ,"""",PUNCT,'',19,punct
3,152,14, , , ,SPACE,_SP,13,dep
3,152,15,“,“,"""",PUNCT,``,19,punct
3,152,16,How,How ,how,SCONJ,WRB,17,advmod
3,152,17,nicely,nicely ,nicely,ADV,RB,19,advmod
3,152,18,you,you ,you,PRON,PRP,19,nsubj
3,152,19,do,do ,do,VERB,VBP,0,root
3,152,20,it,it,it,PRON,PRP,19,dobj
3,152,21,!,! ,!,PUNCT,.,19,punct
3,153,1,Let,Let ,let,VERB,VB,0,root
3,153,2,me,me ,I,PRON,PRP,3,nsubj
3,153,3,see,see ,see,VERB,VB,1,ccomp
3,153,4,...,... ,...,PUNCT,NFP,6,punct
3,153,5,you,you ,you,PRON,PRP,6,nsubj
3,153,6,said,said,say,VERB,VBD,1,parataxis
3,153,7,",",", ",",",PUNCT,",",6,punct
3,153,8,‘,‘,',PUNCT,``,6,punct
3,153,9,Who,Who ,who,PRON,WP,10,nsubj
3,153,10,is,is ,be,AUX,VBZ,20,ccomp
3,153,11,the,the ,the,DET,DT,13,det
3,153,12,young,young ,young,ADJ,JJ,13,amod
3,153,13,lady,lady ,lady,NOUN,NN,10,attr
3,153,14,in,in ,in,ADP,IN,13,prep
3,153,15,the,the ,the,DET,DT,17,det
3,153,16,pretty,pretty ,pretty,ADJ,JJ,17,amod
3,153,17,slippers,slippers,slipper,NOUN,NNS,14,pobj
3,153,18,’,’,',PUNCT,'',10,punct
3,153,19,",",", ",",",PUNCT,",",20,punct
3,153,20,did,did,do,VERB,VBD,6,ccomp
3,153,21,n’t,n’t ,n’t,NUM,CD,20,punct
3,153,22,you,you,you,PRON,PRP,20,nsubj
3,153,23,?,?,?,PUNCT,.,6,punct
3,153,24,”,” ,"""",PUNCT,'',6,punct
3,153,25, , , ,SPACE,_SP,24,dep
3,154,1,“,“,"""",PUNCT,``,4,punct
3,154,2,Oui,Oui,Oui,PROPN,NNP,4,nmod
3,154,3,",",", ",",",PUNCT,",",4,punct
3,154,4,mademoiselle,mademoiselle,mademoiselle,NOUN,NN,0,root
3,154,5,.,.,.,PUNCT,.,4,punct
3,154,6,”,” ,"""",PUNCT,'',4,punct
3,154,7, , , ,SPACE,_SP,6,dep
3,155,1,“,“,"""",PUNCT,``,3,punct
3,155,2,It,It,it,PRON,PRP,3,nsubj
3,155,3,’s,’s ,’,VERB,VBZ,0,root
3,155,4,my,my ,my,PRON,PRP$,5,poss
3,155,5,sister,sister ,sister,NOUN,NN,3,attr
3,155,6,Margaret,Margaret,Margaret,PROPN,NNP,5,appos
3,155,7,",",", ",",",PUNCT,",",3,punct
3,155,8,and,and ,and,CCONJ,CC,3,cc
3,155,9,you,you ,you,PRON,PRP,10,nsubj
3,155,10,knew,knew ,know,VERB,VBD,3,conj
3,155,11,it,it ,it,PRON,PRP,12,nsubj
3,155,12,was,was,be,AUX,VBD,10,ccomp
3,155,13,!,! ,!,PUNCT,.,10,punct
3,156,1,Do,Do ,do,AUX,VBP,3,aux
3,156,2,you,you ,you,PRON,PRP,3,nsubj
3,156,3,think,think ,think,VERB,VB,0,root
3,156,4,she,she ,she,PRON,PRP,5,nsubj
3,156,5,is,is ,be,AUX,VBZ,3,ccomp
3,156,6,pretty,pretty,pretty,ADJ,JJ,5,acomp
3,156,7,?,?,?,PUNCT,.,3,punct
3,156,8,”,” ,"""",PUNCT,'',3,punct
3,156,9, , , ,SPACE,_SP,8,dep
3,157,1,“,“,"""",PUNCT,``,5,punct
3,157,2,Yes,Yes,yes,INTJ,UH,5,intj
3,157,3,",",", ",",",PUNCT,",",5,punct
3,157,4,she,she ,she,PRON,PRP,5,nsubj
3,157,5,makes,makes ,make,VERB,VBZ,14,ccomp
3,157,6,me,me ,I,PRON,PRP,7,nsubj
3,157,7,think,think ,think,VERB,VB,5,ccomp
3,157,8,of,of ,of,ADP,IN,7,prep
3,157,9,the,the ,the,DET,DT,11,det
3,157,10,German,German ,german,ADJ,JJ,11,amod
3,157,11,girls,girls,girl,NOUN,NNS,8,pobj
3,157,12,",",", ",",",PUNCT,",",14,punct
3,157,13,she,she ,she,PRON,PRP,14,nsubj
3,157,14,looks,looks ,look,VERB,VBZ,0,root
3,157,15,so,so ,so,ADV,RB,16,advmod
3,157,16,fresh,fresh ,fresh,ADJ,JJ,14,acomp
3,157,17,and,and ,and,CCONJ,CC,16,cc
3,157,18,quiet,quiet,quiet,ADJ,JJ,16,conj
3,157,19,",",", ",",",PUNCT,",",14,punct
3,157,20,and,and ,and,CCONJ,CC,14,cc
3,157,21,dances,dances ,dance,NOUN,NNS,14,conj
3,157,22,like,like ,like,ADP,IN,21,prep
3,157,23,a,a ,a,DET,DT,24,det
3,157,24,lady,lady,lady,NOUN,NN,22,pobj
3,157,25,.,.,.,PUNCT,.,14,punct
3,157,26,”,” ,"""",PUNCT,'',14,punct
3,157,27, , , ,SPACE,_SP,26,dep
3,158,1,Jo,Jo ,Jo,PROPN,NNP,3,nsubj
3,158,2,quite,quite ,quite,ADV,RB,3,advmod
3,158,3,glowed,glowed ,glow,VERB,VBD,0,root
3,158,4,with,with ,with,ADP,IN,3,prep
3,158,5,pleasure,pleasure ,pleasure,NOUN,NN,4,pobj
3,158,6,at,at ,at,ADP,IN,3,prep
3,158,7,this,this ,this,DET,DT,9,det
3,158,8,boyish,boyish ,boyish,ADJ,JJ,9,amod
3,158,9,praise,praise ,praise,NOUN,NN,6,pobj
3,158,10,of,of ,of,ADP,IN,9,prep
3,158,11,her,her ,her,PRON,PRP$,12,poss
3,158,12,sister,sister,sister,NOUN,NN,10,pobj
3,158,13,",",", ",",",PUNCT,",",3,punct
3,158,14,and,and ,and,CCONJ,CC,3,cc
3,158,15,stored,stored ,store,VERB,VBD,3,conj
3,158,16,it,it ,it,PRON,PRP,15,dobj
3,158,17,up,up ,up,ADP,RP,15,prt
3,158,18,to,to ,to,PART,TO,19,aux
3,158,19,repeat,repeat ,repeat,VERB,VB,15,advcl
3,158,20,to,to ,to,ADP,IN,19,prep
3,158,21,Meg,Meg,Meg,PROPN,NNP,20,pobj
3,158,22,.,. ,.,PUNCT,.,3,punct
3,159,1,Both,Both ,both,PRON,DT,2,nsubj
